client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953754.mp3	1c8f89e8f1492376b4f0993bc6f0899c31e7a4e65f6b5d2c67678dc0225fec52	Vagoje yra krioklių.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953791.mp3	1d9d57915603b23b278944237620b4bf25ef676155937af3ed716f609fe88581	Trama rausvo atspalvio balta.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953793.mp3	1c7fa1ee14768f31b236b9e262f4765a6792f8ba2ed19c0cfe5f5d743e1dff6a	Apsigyvena uolėtose vietose.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953794.mp3	1b7fc970c0c75058191840ec209dff3002e3508c53603d61a10094d49363991a	Po Antrojo pasaulinio karo išnyko.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953795.mp3	1b56f20477997df308b5a7b5af55317f99326b914f1ed0da8fdaa6c5a3fc656e	Gyvenvietę įkūrė prancūzų kolonistai.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953806.mp3	1d6e75a7a538d4ae1119f238954e8d0a681452bf5718d45156d4c3ead718d97d	Neršia atviroje jūroje.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953807.mp3	1cf8bb77b709cea36ed1e37d2b68f7b100ebfcddd9cab042e3f6c156ec3c3f30	Už lietuvių kalbos politiką atsako Valstybinė lietuvių kalbos komisija.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953808.mp3	1db58bbf3f087b6e2bae2e7206d6adadd1b06dd41359ab439ecd235f0669b428	Brolis Vitas Lingys.		2	1	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953809.mp3	1d564e0bbba5900d3302b99ae0b34378ab0a98ad562dcf64d54e197aed9832df	Jai atiteko Europos moterų šachmatų čempionato bronzos medalis.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953811.mp3	1d41dcb1fdd9d072b3097d6e19b26d1351e43be0a3570a79e4e56f455caebc25	Skrendant paukščiui kojos išsikiša už uodegos.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953850.mp3	1dd7cad36177d908de90288053c5e971f77197bf4b960da6a87ec3ead69a898d	Taip pat išnyks Arkties vandenynas ir jo vietoje susijungs Amerika ir Eurazija.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953851.mp3	1c96383c9c7aabbe000a0074dc520a65da08d66326eba24ea66e319181e83c4b	Šerti reikėtų du kartus per dieną.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953852.mp3	1c5c0e4d5e102a22263ffe410cf67086760fd10cc1c0f7b36a6ef0d27b9e2713	Teka į šiaurės vakarus Altajaus krašto teritorija.		2	1	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953853.mp3	1b7350746e1a23c11d20ed675aa838743cb64f1845e0049aed6a4783634a9c2f	Brolis Jonas Basanavičius.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953855.mp3	1c7a48ae9a9af0d81a36924ab6f3868ce3707ee546989a47949efac44956b8b2	Tai reiškia nuostolius.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953889.mp3	1d47c02fcb6a58aefcf98d128a71990542f9d0f34a069c5f55a341daa1fe4b50	Lenkija šios žemės tapo tik po Antrojo pasaulinio karo.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953891.mp3	1c914d4f444da40d9149f83c46a34ad5293b90979348a37745a03cce85e83944	Jo pastatytos piramidės kompleksas Sakaroje skiriasi nuo praėjusios dinastijos savo dydžiu.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953892.mp3	1d4c7ffe0f1fabeb6ce2bfd62a0af2b9aaccd4b48b83717c9e0be0a8bf5fc83e	Tarybiniais metais pradėta durpių gavyba.		2	1	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953893.mp3	1bec9a3655ee2f456f89ebe491cdb9997ca981159f6e58ecf0b836d62fcda0ff	Kol kas yra išlikusios gyvybingos dvi ąžuolo šakos.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953929.mp3	1b8d3d79fdcc38c60ade559a66728d61c1e56274c0bfaa78bcef3092e7c5ce56	Tai buvo pirmasis prodiuserių kompanijos „Videometra“ sukurtas serialas.		2	1	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953932.mp3	1d20c82ba632341c1a95e854c896940d11490eb6a3ab417b5312f303bd371b4d	Kito ir paminklų statymo kryptis.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953933.mp3	1dadac1d153b58d116ff3c02af2dd15f036b1dd58d91f91bcf280f6902b8aabe	Mokoma lietuvių kalba.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953934.mp3	1dc7f8dd87ddb653a97652ae0f1b69ffb26c76e53735a0757352a2977a9a7b23	Tų pačių metų rudenį atidaryta gimnazija.		2	1	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953935.mp3	1ce52ce2a0590e1242232058731c96525c20a9ee1ec25b9c2b9f070dd58c4920	Salą taip pat puldinėdavo Peru vergų pirkliai.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953979.mp3	1b6c8cde95dd9a340b5f01f550b68c631ffe1882da6330bae8316ddd4336a6ff	Virš kapo randamas akmenų grindinys ar sampilas.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953980.mp3	1d0eb34677822e8341226f2d2acb9e2221907787e2f4e7eeedad3b09daf93331	Apylinkėse gausu kurganų.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953981.mp3	1b4dd7f2c402cab7666485774b7d7fa8b0ceb331dfa92339559b8abb40d02e2e	Alepo klimatas artimas Viduržemio jūros klimatui.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953982.mp3	1d872fb14e2d5b7a1f53d74db11958a05b343650f8c21fcce0e89553de4b188f	Trečiasis pagal dydį šalies miestas.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36953983.mp3	1d2a363470c9a3b268b2c192e017b077d451eb9c55255a4a84410cdca0b03e65	Taškai buvo skiriami tik geriausiam etape pasirodžiusiam vieno konstruktoriaus bolidų.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954009.mp3	1d1517dd0e201c942a727054b96e29c31282d4c3090deaf56c73495b0921a998	Kaip studijų programa egzistuoja universitetuose.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954010.mp3	1db100a909a77bb2d9059796819dca30208b0ed9dd5c89583b28009dd1daec2a	Taip jis sutraukdavo daug San Francisko garsenybių į savo vakarėlius.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954011.mp3	1beb28e66a80788ff33b2987b4b7420e5e40dd126ee9eb9b90acb34a35e48b5f	Pusiasalyje dominuoja miškingi kalnai.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954012.mp3	1c365468a88f3e1ecabe9974abe1184a07f404b9806deeb9588b2bc31f4fef4b	Ežeras priklausė Jiezno dvaro valdoms.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954013.mp3	1a183ebec3c76983b4854f34a53e0f3d15c9597324c0c07e50f1cc3667d827e3	Vėliau studijas tęsė aukštojoje mokykloje Genujoje.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954042.mp3	1d7bcb123616350fa4ffe11bccbaddd3a057ccee0d03f29d0d99b78d773775c5	Šių valiutų kursas stipriai veikiamas politinio ir ekonominio nestabilumo Moldovoje.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954043.mp3	1dd0ad29ef31aeabe715090a022c4dc80563bb420d48191000f0d246ac5908f0	Česlovas Jovaiša išleido „Ispanų kalbos pamokas pirmajam kursui“.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954044.mp3	1d70ae1e14a9522a6da2828665de2348e0ecb7a4ba230814ec1296b1525b632c	Yra prekybinis ir žvejybinis uostas.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954045.mp3	1df2901d386a5f2ff891721789183be871e80c21803f028e91f8934be2bb471b	Senoji komedija buvo politinio pobūdžio.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954052.mp3	1ccf0743c665b449a529875c991dae8901b079bf1d7d7c54ba0b6fdfe8167765	Mergelės Marijos bažnyčia su medine varpine.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954054.mp3	1cfb9866a4400164df009072837ad8d94858555fe840a43da71aa5aea65dceb5	Tai pagrindinis bario šaltinis.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954057.mp3	1ca42c50bb5ba87766fce94301a78f2dfbbef882e4802ac1a3f68760de46f69d	Buvo sukūrę keletą kunigaikštysčių.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954060.mp3	1bce686dba199612fa99a133d773d2d64c10c9e6831850818ea897edb40fedea	Spausdino Šviesos spaustuvė.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954064.mp3	1dda346232e19a6bfc8c7dbbba60f74f437e182617377a9ca3079535c7e2fe9f	Devinto dešimtmečio viduryje Jun pasitraukė iš politikos.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954083.mp3	1ccf5cbb23d2fe907631ebeb9e4ce9dc27952869413974013fd20bda63edfc27	Jo darbas apie Senovės Romos istoriją tebėra laikomas vienu pamatinių šios srities tyrimų.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954084.mp3	1cbd6db0267459ef9b00dc1430592425f5a9d0bf3a6ca0bdb26366f4b956e5a9	Egiptas perkėlė savo ambasadą iš Gazos į Vakarų Krantą.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954085.mp3	1db245004339895ce65e6af0231d969b818605476a5dfb23479c1ac717b349ba	Trečias po Minsko ir Gomelio pagal gyventojų skaičių Baltarusijos miestas.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954086.mp3	1c6c65b8abb32e26e3098b4be898d199a72b0cca772e74a8cc662b2ab059f440	Azi buvo piečiau.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954087.mp3	1b39837311214c4ae50ddbd67c181a850d5626ee53ae5cbafbb5a23baac15b40	Filme pasakojamos trys istorijos apie Nuodėmių miestą ir jo gyventojus.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954118.mp3	1dbf483d467c0e726d70c87740c407d952d0e792c348910a9807c72f26f3b6ae	Kronikininkas Janas Dlugošas buvo Olesnickio sekretorius.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954119.mp3	1ca6aba3b464a6e58190cb658f53c9bf8445f7766057e63311196a778ad0d15e	Pietine ir rytine tvenkinio dalių viduriu eina riba su Vilkaviškio rajonu.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954120.mp3	1d28285b98166fcc25a0c313949576229c4496ee4bb8e5bd81bc7eb8c52875aa	Kelerius metus dirbo įvairiose Druskininkų statybos organizacijose.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954121.mp3	1d646d2abaccb06dfe3ea74d5bd91fe2b240f5fc1b9b9fb56f83ee7f46ec527d	Planuota įrengti pažintinius dviračių ir automobilių kelius.		2	0	twenties	female_feminine			lt	
a4c84553c1f6ba486e89c5db34fe5afc1d5f223f90951c20b96ee91039b10712f4f1b885e3f8876e1a0ea9ec417df4980cf6016f03325b55be5d003de4fc26cd	common_voice_lt_36954122.mp3	1da29e3cdd42996496426139b4c9546a43bb9a1e3992d8812b5e6cb3552e8487	Vaivadijos sostinė buvo Lomžos miestas.		2	0	twenties	female_feminine			lt	
